time of sampling,date of sampling,MN's MAC Address,Temperature and Soil Moisture Readings
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
0:10:04,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.72339340438  moisture: 707'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 17.966664133920002  moisture: 803'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:03:06,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 18.04211880102  moisture: 710'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:05:05,6/26/2021,B8:27:EB:44:04:B1,b'temp: 17.7335252343  moisture: 635'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:04,6/26/2021,B8:27:EB:3E:4F:56,b'temp: 18.14464254384  moisture: 662'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:07:06,6/26/2021,B8:27:EB:36:C6:86,b'temp: 18.60492364254  moisture: 725'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
3:10:05,6/26/2021,B8:27:EB:69:74:52,b'temp: 17.40451541994  moisture: 718'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:01:04,6/26/2021,B8:27:EB:55:04:6A,b'temp: 19.12511071152  moisture: 762'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
6:03:07,6/26/2021,B8:27:EB:7E:B4:0C,b'temp: 19.571979342600002  moisture: 707'
